projectID,country,location_master,company_master,articleID
FRA-00853-02141,FRA,Paris,Air Liquide,"['1500558', '1500142', '1500111', '1500639']"
FRA-03928-02141,FRA,Port Jerome,Air Liquide,['2401196']
FRA-03929-02141,FRA,Port-Jérôme,Air Liquide,"['2401574', '2402818', '2402544']"
FRA-03394-02141,FRA,Provence,Air Liquide,['2400157']
GBR-03930-02141,GBR,Runcorn,Air Liquide,"['2400880', '2400860']"
NLD-02204-02141,NLD,Terneuzen,Air Liquide,['1500407']
FRA-03743-02141,FRA,northern France,Air Liquide,['2401791']
DEU-00431-02143,DEU,Hamburg,Air Products,"['1501469', '1200159', '2404328', '1200002', '1501059', '1500632']"
GBR-02206-02143,GBR,Immingham,Air Products,['1500376']
FRA-03927-02143,FRA,Le Havre,Air Products,['2404577']
NLD-02419-02143,NLD,Port of Rotterdam,Air Products,['1705077']
NLD-00931-02143,NLD,Rotterdam,Air Products,"['1500952', '2403135', '1703174', '1500122', '1501068', '1501460', '2401652']"
GBR-03497-02143,GBR,Saltend Chemicals Park,Air Products,['1200050']
POL-07944-02143,POL,Scieki,Air Products,['2105883']
DEU-00094-00022,DEU,Berlin,Airbus,['1500473']
DEU-00123-00022,DEU,Bremen,Airbus,"['2401651', '1500864', '1501604']"
GBR-01533-00022,GBR,Bristol,Airbus,['1500467']
GBR-03936-00022,GBR,"Filton, Bristol",Airbus,"['2401651', '2401548']"
DEU-00431-00022,DEU,Hamburg,Airbus,"['2400818', '2404328', '1500108']"
ESP-00668-00022,ESP,Madrid,Airbus,['2401651']
FRA-00765-00022,FRA,Nantes,Airbus,"['2401651', '1500864', '1501604']"
DEU-03937-00022,DEU,Stade,Airbus,"['2401651', '1500776', '1501393']"
FRA-01130-00022,FRA,Toulouse,Airbus,"['2701459', '1500056']"
FRA-03938-00022,FRA,X-Works Innovation Factory,Airbus,['2501571']
DEU-00514-00023,DEU,Ingolstadt,Aiways,['2702799']
FRA-01969-07550,FRA,Aix-en-Provence,Aix-Marseille University,['1701817']
DEU-00620-00024,DEU,Langen,Akasol,"['1100350', '1100626', '1100624', '1101168', '1100392', '1101044', '1101446', '1101226', '1100822', '1100666', '1100528', '1100564', '1100758', '1103048', '1100784', '1100631', '1101062', '1100150', '1100492', '1100260', '1100357', '1100127', '1100540', '2702085', '1100408', '1100546', '1100659']"
NOR-02208-02145,NOR,Meråker,Aker Clean Hydrogen,"['1708607', '1500203']"
GBR-07945-02145,GBR,Shetland,Aker Clean Hydrogen,['1904021']
NOR-03105-04471,NOR,Narvik,Aker Horizons,"['1500877', '1501521']"
NOR-03942-04471,NOR,Rjukan,Aker Horizons,['2402369']
GBR-07945-04471,GBR,Shetland,Aker Horizons,['1904021']
GBR-02197-08266,GBR,Aberdeen,Aker Offshore Wind,['1904413']
GBR-07945-08266,GBR,Shetland,Aker Offshore Wind,['1904021']
NOR-07946-04472,NOR,METCentre,Aker Solutions,['1303944']
GBR-00792-04472,GBR,Norfolk,Aker Solutions,['1400221']
GBR-06420-04472,GBR,Peterhead,Aker Solutions,['2605451']
ITA-02264-04472,ITA,Sicily,Aker Solutions,['2605764']
GBR-01101-04472,GBR,Teesside,Aker Solutions,['2500481']
FRA-06946-01401,FRA,Cintegabelle,Akuo,"['1817738', '1702450', '2203038']"
FRA-01653-01401,FRA,Dondo,Akuo,['2300623']
FRA-06947-01401,FRA,Gouts,Akuo,['2203038']
FRA-06948-01401,FRA,Midi solar park,Akuo,['2200308']
PRT-06949-01401,PRT,"Monforte, Estremoz, Borba",Akuo,['1706443']
FRA-00853-01401,FRA,Paris,Akuo,['1604004']
FRA-06950-01401,FRA,Piolenc,Akuo,"['1800527', '1702321', '1703188', '1707514', '1800509', '1705757', '2203147', '1804046', '1813998']"
FRA-06951-01401,FRA,Rahovec,Akuo,['1705088']
PRT-06952-01401,PRT,Santas,Akuo,['1800613']
FRA-06953-01401,FRA,north of Marseille,Akuo,['1805044']
FRA-06954-07551,FRA,Provence-Alps-Cotes d'Azur,Akuo Solar,['1800591']
NLD-03534-06433,NLD,Delfzijl,Akzo Nobel,"['1700038', '1500538']"
DEU-00755-08267,DEU,Munich,Al-Zahrawi Society,['2800481']
ESP-06955-07552,ESP,Zafra,Alantra Solar,['2200307']
GBR-07947-08268,GBR,Purbeck,Alaska Wind Farm,['2106093']
GBR-03947-06721,GBR,Forfar,Albamuir Ltd,['2502565']
DEU-02287-08269,DEU,Freiburg,Albert Ludwigs University of Freiburg,"['1708204', '2505082', '1607418']"
FRA-02210-04478,FRA,Auvergne-Rhône-Alpes,Albioma,['2503204']
FRA-03948-04478,FRA,Occitanie,Albioma,['2503204']
FRA-03949-04478,FRA,Provence-Alpes-Côte-d'Azur,Albioma,['2503204']
ITA-03950-06724,ITA,Brindisi,Alboran,['2400915']
ITA-03951-06724,ITA,Foggia,Alboran,['2400915']
ITA-03952-06724,ITA,Taranto,Alboran,['2400915']
GBR-01655-01443,GBR,Coalburn,Alcemi,"['2301193', '1400489', '2301931']"
ESP-02233-00911,ESP,Galicia,Alcoa,['1702553']
NOR-07948-00911,NOR,Mosjoen,Alcoa,['2100388']
NOR-02292-08270,NOR,Mosjøen,Alcoa Norway,['2603795']
GBR-00714-00027,GBR,Millbrook,Alcraft,['2701824']
FRA-00812-07553,FRA,Nouvelle-Aquitaine,Alec,['3000295']
GBR-07949-08271,GBR,south-west England,Alectris,['2203583']
DEU-02269-02624,DEU,Prenzlau,Aleo Solar,"['1800488', '1810490', '2503737', '1602428', '1601445']"
DEU-07950-08272,DEU,Potsdam,Alex Solar,['1800853']
DEU-02287-02625,DEU,Freiburg,Alexander Bürkle,['1601831']
EST-02381-06434,EST,Tallinn,Alexela,"['1501554', '1500698']"
ITA-06778-00912,ITA,Giambattista Vico Stellantis plant,Alfa Romeo,['3300237']
ITA-01339-00912,ITA,Naples,Alfa Romeo,['2705862']
POL-01149-00912,POL,Tychy,Alfa Romeo,"['2708327', '2706841']"
ESP-03786-07554,ESP,Soria,Alfanar Energy,['2103625']
ESP-04307-07555,ESP,Guadalajara,Alfanar Energía España,['2504649']
NLD-07951-06725,NLD,Budel,Alfen,['2203877']
NLD-07952-06725,NLD,Enschede,Alfen,['2203877']
BEL-02668-06725,BEL,Ostend,Alfen,['1400197']
ESP-01177-02626,ESP,Valencia,Algatec Solar AG,['1803734']
GBR-07953-08273,GBR,Great Yarmouth,Alicat Workboats,['2602582']
SWE-07954-02628,SWE,Blekinge,Alight,['1706259']
FRA-03955-02628,FRA,Bussy-Saint-Georges,Alight,['2502867']
SWE-01528-02628,SWE,Central Sweden,Alight,"['1820352', '1403375', '2504490']"
SWE-07955-02628,SWE,Central and South Sweden,Alight,['1816216']
FIN-03956-02628,FIN,Eurajoki,Alight,"['2503074', '2501832', '1707676', '2202007']"
SWE-07956-02628,SWE,Halland,Alight,"['2505205', '1403375', '1706259', '2204126', '1820352', '2504490']"
SWE-06157-02628,SWE,Hallstavik,Alight,"['1701200', '2204067', '1801130', '1806152']"
SWE-06158-02628,SWE,Hultsfred,Alight,"['1701200', '1810963', '1706259', '1706641', '1806152']"
SWE-03957-02628,SWE,Linkoping,Alight,['2503481']
ESP-00668-02628,ESP,Madrid,Alight,['1801130']
SWE-03958-02628,SWE,Mjölby,Alight,['2502867']
SWE-03959-02628,SWE,Skurup,Alight,"['1707630', '1707120', '2503481']"
SWE-07957-02628,SWE,South Sweden,Alight,['1820352']
SWE-04109-02628,SWE,Southern Sweden,Alight,"['1704069', '1701200', '1403375', '2504490']"
FIN-07958-02628,FIN,Southwestern Finland,Alight,"['1700765', '1702420']"
SWE-02532-02628,SWE,Stigamo,Alight,"['1602318', '1703741']"
SWE-07959-02628,SWE,Södermanland,Alight,"['2505205', '1403375', '1706259', '2204126', '1820352', '2504490']"
SWE-07960-02628,SWE,Uppland,Alight,"['2505205', '1403375', '2204126', '1820352', '2504490']"
SWE-06157-08274,SWE,Hallstavik,Alight Energy,['1800839']
SWE-02725-08274,SWE,Linköping,Alight Energy,['1803306']
FIN-04652-08274,FIN,Loviisa,Alight Energy,['1820937']
POL-02533-02629,POL,Lublin,Aliplast,"['1602854', '2502081']"
ROU-03960-06727,ROU,Izvin,Alive Energy,['2501213']
ITA-03030-07383,ITA,Apulia,Alleanza per il fotovoltaico in Italia,['1702669']
ITA-03950-07383,ITA,Brindisi,Alleanza per il fotovoltaico in Italia,['1702669']
ITA-06779-07383,ITA,Tuscia,Alleanza per il fotovoltaico in Italia,['1702669']
NLD-05564-02146,NLD,Friesland,Alliander,['1806945']
NLD-02209-02146,NLD,Oosterwolde,Alliander,"['2400450', '1703549', '1500136']"
PRT-06956-07556,PRT,Ourika,Allianz Capital Partners,"['2201671', '1703980']"
PRT-06957-07556,PRT,Southern Portugal,Allianz Capital Partners,['1800944']
FRA-02534-02630,FRA,Amiens,Alliaverre,"['1603905', '1606007']"
IRL-03965-04489,IRL,Enniscorthy,Allied Irish Banks,"['2502248', '3300296']"
IRL-03966-04489,IRL,Gorey,Allied Irish Banks,"['2502248', '3300296']"
BGR-07961-08275,BGR,Kamenar,Alma-D,['1807853']
BGR-07962-08275,BGR,Kameno,Alma-D,['1807853']
GBR-07963-08276,GBR,Craigavon,Almac Group,['2107542']
GBR-02197-08277,GBR,Aberdeen,Alpha,['1903809']
GBR-07964-08278,GBR,Shropshire,AlphaReal,['2201151']
CHE-07965-08279,CHE,"Roggenegg, Schwyz",Alpin Solar Ybrig,['1709188']
FRA-00264-00913,FRA,Dieppe,Alpine,"['2706090', '2705806']"
FRA-00272-00913,FRA,Douai,Alpine,['2708432']
CHE-03969-00029,CHE,Freienbach,Alpiq,['2400763']
CHE-07966-00029,CHE,Gondo-Zwischbergen,Alpiq,['1707143']
CHE-00421-00029,CHE,Gösgen,Alpiq,"['2400245', '1100455']"
BGR-07967-00029,BGR,Kazanlak,Alpiq,['2107151']
CHE-00672-00029,CHE,Maienfeld,Alpiq,['1100555']
CHE-00785-00029,CHE,Niedergösgen,Alpiq,['1100526']
CHE-07968-00029,CHE,Splügen,Alpiq,['3100920']
FIN-01175-00029,FIN,Vaasa,Alpiq,['2106147']
CHE-02881-00029,CHE,Valais,Alpiq,['3101316']
CHE-07969-00029,CHE,Z’Mutt,Alpiq,['3101426']
FRA-02210-00030,FRA,Auvergne-Rhône-Alpes,Alstom,"['1709071', '1500415']"
DEU-00125-00030,DEU,Bremervörde,Alstom,['1100487']
GBR-00647-00030,GBR,London,Alstom,['2400440']
DEU-01340-00030,DEU,Lower Saxony,Alstom,['1101672']
DEU-02211-00030,DEU,Niedersachsen,Alstom,"['1500278', '1501299']"
DEU-00957-00030,DEU,Salzgitter,Alstom,"['1100487', '2400308']"
DEU-03970-00030,DEU,Taunus,Alstom,['2402987']
ITA-05877-00030,ITA,Valcamonica,Alstom,"['1501572', '1500803', '1702113']"
ITA-00172-07384,ITA,Cesano,Altamin,['3000042']
ITA-03732-07384,ITA,Lazio,Altamin,['3000528']
DEU-00986-08280,DEU,Schwarze Pumpe,Altech Batteries,['2302389']
ESP-04307-07557,ESP,Guadalajara,Alten,['2504649']
ESP-01800-04493,ESP,Andalusia,Alter Enersun,['1800004']
ESP-02003-04493,ESP,Extremadura,Alter Enersun,['1807166']
ESP-02320-04493,ESP,Huelva,Alter Enersun,"['2504690', '2501156', '2600683']"
ESP-03972-04493,ESP,Villanueva de los Castillejos,Alter Enersun,"['2501156', '2600683']"
AUT-00640-08281,AUT,Linz,Alternative Energy Projects,['1700900']
ROU-03973-04494,ROU,Costeștii din Vale,Alternus Energy,['2501213']
ROU-03974-04494,ROU,Dumbrava,Alternus Energy,['2501213']
POL-04113-04494,POL,Witnica,Alternus Energy,['1802043']
POL-04113-08282,POL,Witnica,Alternus Energy Group,['1801340']
DEU-00438-08283,DEU,Hanover,Alterric,['2604000']
GBR-07970-00032,GBR,ACT 2 EV Battery Recycling Plant,Altilium,['3301273']
GBR-07971-00032,GBR,ACT 4 plant,Altilium,['3301273']
GBR-00262-00032,GBR,Devon,Altilium,"['1103037', '1103009', '1102433', '1102251', '1102775']"
GBR-00867-00032,GBR,Plymouth,Altilium,"['1103005', '2302079', '1103009']"
GBR-06634-00032,GBR,Tavistock,Altilium,"['1103005', '3301273']"
GBR-01101-00032,GBR,Teesside,Altilium,"['1103005', '2301226', '1103037', '1103009', '1102433', '1102712', '2302233', '1101917', '2302079', '1102340', '1102251', '1102941', '1102775']"
GBR-05048-08284,GBR,Berkeley,Altrad,['3201939']
GBR-03975-04495,GBR,Fife Energy Park,Altrad Babcock,['2402129']
SWE-00972-00034,SWE,Sandviken,Altris,"['1101705', '1102439']"
SWE-01169-00034,SWE,Uppsala,Altris,"['2301476', '1102439']"
ESP-02391-02633,ESP,Asturias,Alusín Solar,['1603080']
FRA-03405-07558,FRA,Lot-et-Garonne,Amarenco,['1706308']
DEU-06105-08285,DEU,Cuxhaven,Ambau,['1901133']
GBR-04382-08286,GBR,Sizewell,Amber Infrastructure Group,['1403301']
GBR-01037-08287,GBR,Somerset,Amberside Energy,['2200104']
NOR-07972-08288,NOR,Halden,Amentum,['3200596']
GBR-07973-01447,GBR,Cellarhead,Ameresco,['2900260']
GBR-07974-01447,GBR,London Stadium,Ameresco,['2504947']
GRC-07975-01447,GRC,Prosotsani Drama,Ameresco,['1400531']
GBR-07976-08289,GBR,"Cowley Complex, County Durham",Ameresco Sunel Energy,['2201295']
GRC-07975-08289,GRC,Prosotsani Drama,Ameresco Sunel Energy,['2204034']
ROU-03984-04502,ROU,Azomures,Ameropa,['2402482']
PRT-06958-06729,PRT,Alqueva hydropower dam,Amorim Cork Composites,['1702834']
FRA-00272-00915,FRA,Douai,Ampere,['2707961']
FRA-00623-00915,FRA,Lardy,Ampere,"['2708032', '1102973']"
ESP-02165-02070,ESP,Cartagena,Ampere Energy,"['1500020', '1501224']"
ITA-03732-07385,ITA,Lazio,Amplio,['1800993']
DEU-05888-08290,DEU,Emsland,Amprion,['1702203']
DEU-01660-00918,DEU,Pfinztal,Ampt,"['1701272', '2503742', '2602213', '2301806']"
NLD-03873-08291,NLD,Echt-Susteren,Ampyr Solar Europe,['1400282']
GBR-07977-08291,GBR,Northwold,Ampyr Solar Europe,['2201055']
NLD-03874-08291,NLD,Tinte,Ampyr Solar Europe,['1400282']
NLD-03875-08291,NLD,Venray,Ampyr Solar Europe,['1400282']
IRL-06171-06730,IRL,County Mayo,Ampyx Power,"['2604514', '1304175']"
NLD-03272-08292,NLD,Vaassen,Amtech Group,['1819011']
ESP-06959-07559,ESP,Zarcilla,Andaltia,['1800060']
ESP-03402-03791,ESP,Jerez de la Frontera,Andalusian Association for Research and Industrial Cooperation (AICIA),['1607151']
FRA-06960-07560,FRA,Morvilliers,Andra,['3202439']
HUN-00015-00040,HUN,Alsózsolca,Andrada Group,['1102516']
GRC-07978-06436,GRC,Amfilochia,Andritz,['3101291']
AUT-07979-06436,AUT,Ebensee,Andritz,['3101124']
FIN-05318-06436,FIN,Joensuu,Andritz,['1401149']
CHE-07980-06436,CHE,Kriens,Andritz,['3101548']
AUT-07981-06436,AUT,Kühtai,Andritz,['3100037']
FIN-05881-06436,FIN,Nurmes,Andritz,"['1705499', '1500657']"
DEU-07982-06436,DEU,Ravensburg,Andritz,['3101548']
FIN-07983-06436,FIN,Tampere,Andritz,['3101548']
AUT-00276-01450,AUT,Dubai,Andritz Hydro,['2302004']
FIN-07984-08293,FIN,Kokkoneva,Aneo,['2605778']
GBR-05405-04510,GBR,Chester,Anesco,['2201928']
GBR-05698-04510,GBR,Chesterfield,Anesco,['1706813']
GBR-07985-04510,GBR,Clayhill,Anesco,"['1702218', '1706866']"
GBR-03992-04510,GBR,Derbyshire,Anesco,"['1701146', '2203260', '2500265']"
GBR-00262-04510,GBR,Devon,Anesco,"['2203260', '2500265']"
NLD-00302-04510,NLD,Emmen,Anesco,"['1808954', '2201928', '1706912']"
GBR-07986-04510,GBR,Flitwick,Anesco,['2202337']
NLD-05564-04510,NLD,Friesland,Anesco,"['1808954', '2201928']"
GBR-03993-04510,GBR,Gloucestershire,Anesco,"['2203260', '2500265']"
NLD-07987-04510,NLD,Heerenveen,Anesco,['1706912']
GBR-01605-04510,GBR,Liverpool,Anesco,['1704098']
GBR-07988-04510,GBR,North Lincolnshire,Anesco,['2201928']
GBR-07989-04510,GBR,North Wales,Anesco,['2201928']
GBR-00800-04510,GBR,Northampton,Anesco,['1706813']
NLD-05570-04510,NLD,Sas Van Gent,Anesco,['2201928']
NLD-07990-04510,NLD,Sas Van Gent-Zuid,Anesco,['1808954']
GBR-03994-04510,GBR,Skegness,Anesco,"['2203260', '2500265']"
GBR-07991-04510,GBR,South Northamptonshire,Anesco,['2201928']
GBR-07992-04510,GBR,Stratford-upon-Avon,Anesco,['1706813']
SWE-07993-08294,SWE,Gabrielsberget,Angel Wind,['2108094']
GBR-05247-08295,GBR,Newport,Anglian Water Services,['1820496']
BEL-00138-02147,BEL,Brussels,Anglo American,"['1700033', '1500108']"
GBR-07994-08296,GBR,South-west England,Angus Energy,['1400915']
LVA-00922-00042,LVA,Riga,Anodox Energy Systems,['1101629']
NOR-07995-08297,NOR,Gjelleråsen,Anora,['2106887']
FIN-07996-08297,FIN,Koskenkorva,Anora,['2106887']
ESP-00767-07561,ESP,Navarra,Anpier,['1706362']
ESP-06961-07561,ESP,Navarra Canal,Anpier,"['1706593', '1702115']"
ROU-04625-08298,ROU,Cernavoda,Ansaldo,['3201697']
ROU-04625-07386,ROU,Cernavoda,Ansaldo Nucleare,"['1403377', '1400216', '3200208', '1403153', '3202487', '3200374', '3202721']"
ROU-07997-07386,ROU,Pitești,Ansaldo Nucleare,['3201276']
ITA-06780-07386,ITA,Rotondella,Ansaldo Nucleare,['3201693']
GBR-01244-07386,GBR,Wolverhampton,Ansaldo Nucleare,"['3202563', '3200101']"
DEU-07998-08299,DEU,Elmenhorst_Lichtenhagen,Antilike Solar,['1400515']
ESP-06962-07562,ESP,Guadix,Antin Infrastructure,['2202698']
FRA-03405-02641,FRA,Lot-et-Garonne,Antora Energy,['1606008']
DEU-07999-08300,DEU,Anklam,Anumar,"['1702341', '1707564']"
DEU-00075-08300,DEU,Bavaria,Anumar,['1700253']
DEU-08000-08300,DEU,Berg im Gau,Anumar,['1702341']
DEU-00514-08300,DEU,Ingolstadt,Anumar,['1702384']
DEU-08001-08300,DEU,Rosenthal,Anumar,['1707564']
FRA-06963-02148,FRA,Bas-Rhin,Apex,['1705379']
DEU-00123-02148,DEU,Bremen,Apex,['2402280']
DEU-02475-02148,DEU,Lubmin,Apex,"['1500692', '1501503']"
FRA-06943-02148,FRA,Nouvelle Aquitaine,Apex,['1702595']
GBR-01241-00044,GBR,Woking,Apex Motors,['2704327']
CHE-08002-02645,CHE,Cheseaux,Applied,['1800812']
DEU-08003-02645,DEU,Duesseldorf,Applied,['1813195']
DEU-00305-02645,DEU,Erfurt,Applied,['1801171']
DEU-00431-02645,DEU,Hamburg,Applied,['1801106']
LTU-03212-07563,LTU,Vilnius,Applied Research Institute for Prospective Technologies (ProTech),['1810221']
DEU-00094-08301,DEU,Berlin,Apricum,['1707129']
DEU-02382-04513,DEU,North Sea,AquaVentus,"['2402476', '2601487']"
ESP-02216-02150,ESP,Isla Verde Wastewater Treatment Plant,Aqualia,"['1500160', '1708050']"
ESP-06964-02150,ESP,Rambla Morales desalination plant,Aqualia,['1703219']
GBR-02382-02508,GBR,North Sea,Aquaterra Energy,"['1701527', '1500464']"
ESP-01800-07564,ESP,Andalusia,Aquila,['1801028']
PRT-06965-07565,PRT,Alentejo,Aquila Capital,['1708391']
ESP-02297-07565,ESP,Almería,Aquila Capital,['2202466']
DEU-00431-07565,DEU,Hamburg,Aquila Capital,['1817910']
FIN-04822-07565,FIN,Kokkola,Aquila Capital,['2101280']
SWE-08004-07565,SWE,Lehtirova,Aquila Capital,['2101763']
ESP-06966-07565,ESP,Quintana del Castillo and Villamejil,Aquila Capital,['2504851']
ESP-06967-07566,ESP,Calahorra de Boedo,Aquila Clean Energy,['2504633']
ESP-00848-07566,ESP,Palencia,Aquila Clean Energy,['2605484']
ESP-06968-07566,ESP,Priorato,Aquila Clean Energy,['2504633']
ESP-06969-07566,ESP,Páramo de Boedo,Aquila Clean Energy,['2504633']
ESP-06970-07566,ESP,Sotobañado,Aquila Clean Energy,['2504633']
ESP-06971-07566,ESP,"Sotobañado, Priorato, Páramo de Boedo, Calahorra de Boedo",Aquila Clean Energy,['2404266']
ESP-05957-07567,ESP,Andalucía,Aquila Clean Energy EMEA,['1400271']
ESP-02705-07567,ESP,Cantabria,Aquila Clean Energy EMEA,['1400271']
ESP-04890-07567,ESP,Castilla y León,Aquila Clean Energy EMEA,['1400271']
ESP-02470-07567,ESP,Castilla-La Mancha,Aquila Clean Energy EMEA,['1400271']
PRT-06397-07567,PRT,Coimbra,Aquila Clean Energy EMEA,['1400271']
ESP-06972-07567,ESP,Comunidad Valenciana,Aquila Clean Energy EMEA,['1400271']
PRT-04066-07567,PRT,Evora,Aquila Clean Energy EMEA,['1400271']
PRT-06973-07567,PRT,Leiria,Aquila Clean Energy EMEA,['1400271']
ESP-04906-07567,ESP,Murcia,Aquila Clean Energy EMEA,['1400271']
PRT-00998-07567,PRT,Setúbal,Aquila Clean Energy EMEA,['1400271']
ESP-06974-07568,ESP,Guillena,Aquila European Renewables,['2201871']
ESP-03781-07568,ESP,Jaén,Aquila European Renewables,['2201871']
ESP-02297-07569,ESP,Almería,Aquila European Renewables Income Fund,['2200930']
ESP-06974-07569,ESP,Guillena,Aquila European Renewables Income Fund,['2200729']
ESP-06924-07569,ESP,Jaen,Aquila European Renewables Income Fund,['2200729']
PRT-06975-07569,PRT,Ourique,Aquila European Renewables Income Fund,['1803438']
NOR-08005-07569,NOR,Oyfjellet,Aquila European Renewables Income Fund,['2106359']
DNK-08006-07569,DNK,Svindbaek,Aquila European Renewables Income Fund,['2104890']
NOR-08007-07569,NOR,The Rock,Aquila European Renewables Income Fund,['2106055']
PRT-06976-07570,PRT,Benfica III,Aquila European Renewables Income Fund plc,['2602563']
NOR-08007-07570,NOR,The Rock,Aquila European Renewables Income Fund plc,['2602563']
GBR-08008-08302,GBR,Whitehaven,AqvaFloat,['1819273']
CYP-08009-08303,CYP,Aradippou,Aradippou Municipality,['1708761']
DEU-08010-08304,DEU,Wollin,Aral,['3301161']
DEU-02453-08304,DEU,Wuppertal,Aral,['3301161']
FRA-03444-07571,FRA,Southern France,Araymond,"['1607770', '1607700', '1705770', '1701644']"
ESP-03406-03795,ESP,Salamanca,Arbórea Intellbird,"['1605106', '1704900']"
ESP-02545-01455,ESP,Alavés,ArcelorMittal,['1600400']
ESP-02546-01455,ESP,Avilés,ArcelorMittal,['1600400']
DEU-00123-01455,DEU,Bremen,ArcelorMittal,"['1302815', '1708745', '2400529', '1500868', '2400753']"
LUX-08011-01455,LUX,Differdange,ArcelorMittal,"['1707225', '1701652']"
DEU-01584-01455,DEU,Duisburg,ArcelorMittal,['1302815']
DEU-02468-01455,DEU,Eisenhüttenstadt,ArcelorMittal,"['1500473', '1302815']"
ESP-04002-01455,ESP,Gijón,ArcelorMittal,['2400692']
DEU-00431-01455,DEU,Hamburg,ArcelorMittal,"['2400818', '1302815', '1500108']"
POL-05284-01455,POL,Kraków,ArcelorMittal,['2404498']
LUX-08012-01455,LUX,Luxembourg City,ArcelorMittal,['2800609']
DEU-03407-01455,DEU,Moorburg,ArcelorMittal,['2400510']
NLD-02193-01455,NLD,North Sea Port,ArcelorMittal,['2400980']
ESP-04003-01455,ESP,Sestao,ArcelorMittal,['2400692']
ESP-01124-07572,ESP,Toledo,ArcelorMittal Energy S.C.A.,['1701565']
FRA-02623-07573,FRA,Fos-sur-Mer,ArcelorMittal Méditerranée,"['1809912', '2201930']"
GBR-02197-08305,GBR,Aberdeen,Archer Wind,"['2606049', '1300106']"
GBR-08013-08305,GBR,Culzean,Archer Wind,"['2605986', '2606242', '2605974', '1302482', '1300615']"
GBR-00277-04516,GBR,Dundee,Arcola Energy,"['1200257', '2403892']"
GBR-01605-04516,GBR,Liverpool,Arcola Energy,['2403892']
LTU-06977-02649,LTU,Kretinga,Arctech,['1800941']
FIN-00462-00048,FIN,Helsinki,Arctech Helsinki,['2702056']
SWE-04007-06732,SWE,Limmared,Ardagh Group,['2402280']
GBR-08014-08306,GBR,Ardersier,Ardersier Port,['2602717']
FIN-01909-08307,FIN,Olkiluoto,Areva-Siemens consortium,['3202317']
FRA-01192-03796,FRA,Vernon,Ariane Group,['2400281']
FRA-01192-03797,FRA,Vernon,ArianeGroup,['2400443']
DEU-07920-08308,DEU,Bischofswerda,Arise Technologies,['1805479']
FRA-00853-00050,FRA,Paris,Arkema,"['1700090', '1500363']"
IRL-08015-08309,IRL,Arklow,Arklow Port,['1904826']
FRA-06943-07574,FRA,Nouvelle Aquitaine,Arkolia,['1702595']
FRA-06978-07575,FRA,Larzac,Arkolia Energies,"['1702148', '1704145']"
DNK-08016-08310,DNK,Jammerbugt,Arla Foods,['2106952']
DEU-02547-02652,DEU,Kitzingen,Armor,['1602669']
FRA-06979-02652,FRA,La Chevrolière,Armor,['1800982']
FRA-00765-02652,FRA,Nantes,Armor,"['1602669', '1605218']"
FRA-06980-02652,FRA,Northeast France,Armor,['1801088']
CHE-08017-08311,CHE,Pradapunt,Arosa Energie,['3100084']
DEU-00755-02653,DEU,Munich,Array,['1702126']
GBR-00100-00051,GBR,Bicester,Arrival,['2705998']
FRA-02175-04525,FRA,Saillat-sur-Vienne,Arttic,['2403807']
FRA-03346-07576,FRA,Alsace,Arverne,['3001248']
ITA-00713-00052,ITA,Milan,Asahi Kasei,"['1501300', '2900078', '1701202', '2800199', '1501536', '1704898', '2900225', '2800061']"
DEU-02547-03801,DEU,Kitzingen,Asca,['1605900']
POL-01346-00053,POL,Zawiercie,Ascend Elements,"['1102955', '1103146', '1103017']"
GBR-03408-03802,GBR,Skelmersdale,Asda,['2400211']
ESP-02233-07577,ESP,Galicia,Asociación Empresarial Eólica,['2605919']
ESP-06981-07578,ESP,Ascó,Asociación Nuclear Ascó-Vandellós II (ANAV),['3200369']
